,NP Name,trail_id,name,trail_type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,"length, miles","ascent, ft","descent, ft","high, ft","low, ft",latitude,longitude,conditionStatus,conditionDetails,conditionDate
1580,Grand Teton,7075982,Moose Wilson Grand Loop Access,Connector,,green,3.0,1,"Moose Wilson Road, Wyoming",https://www.hikingproject.com/trail/7075982/moose-wilson-grand-loop-access,,,,,0.0,1,0,6186,6185,43.5162,-110.8423,Unknown,,1970-01-01 00:00:00
1581,Grand Teton,7075863,Crystal Lite #4030A,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075863/crystal-lite-4030a,,,,,0.3,282,0,6779,6496,43.4746,-110.7382,Unknown,,1970-01-01 00:00:00
1582,Grand Teton,7075874,Lindas Trail #4033,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075874/lindas-trail-4033,,,,,0.3,5,-178,6497,6319,43.4667,-110.7768,Unknown,,1970-01-01 00:00:00
1583,Grand Teton,7075980,Path 22,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075980/path-22,,,,,0.0,0,-1,6171,6170,43.4738,-110.7883,Unknown,,1970-01-01 00:00:00
1584,Grand Teton,7075919,Putt Putt To Crystal Butte Connector,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075919/putt-putt-to-crystal-butte-connector,,,,,0.1,11,-5,6651,6640,43.4735,-110.7356,Unknown,,1970-01-01 00:00:00
1585,Grand Teton,7075862,Crystal Butte #4030,Trail,Needs Summary,black,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075862/crystal-butte-4030,,,,,1.8,1820,0,8473,6653,43.4735,-110.7356,Unknown,,1970-01-01 00:00:00
1586,Grand Teton,7075869,Jacks Trail Access #4035A,Trail,Needs Summary,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075869/jacks-trail-access-4035a,,,,,0.4,0,-278,6728,6450,43.4662,-110.7441,Unknown,,1970-01-01 00:00:00
1587,Grand Teton,7040869,Cache Creek Road #4045,Trail,A gradually climbing dirt road providing access to many of the great trails in Cache Creek.,green,2.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7040869/cache-creek-road-4045,,,,,6.0,1185,-2,7573,6390,43.47,-110.7376,Unknown,,1970-01-01 00:00:00
1588,Grand Teton,7075873,Leeks Canyon Trail #40452,Trail,Needs Summary,black,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075873/leeks-canyon-trail-40452,,,,,1.8,790,-221,7544,6754,43.4545,-110.7692,Unknown,,1970-01-01 00:00:00
1589,Grand Teton,7040875,Sink or Swim #4031,Trail,A traversing trail offering up stellar views of Jackson and the Tetons.,blue,3.5,2,"Jackson, Wyoming",https://www.hikingproject.com/trail/7040875/sink-or-swim-4031,,,,,2.3,418,-276,6867,6501,43.4638,-110.783,Unknown,,1970-01-01 00:00:00
1590,Grand Teton,7075871,KC Trail #4032,Trail,Needs Summary,blue,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075871/kc-trail-4032,,,,,1.0,355,-18,6493,6154,43.4662,-110.7864,Unknown,,1970-01-01 00:00:00
1591,Grand Teton,7053743,Josie's Ridge #4027,Trail,A steep trail better done down than up.,black,3.5,2,"Jackson, Wyoming",https://www.hikingproject.com/trail/7053743/josies-ridge-4027,,,,,2.3,1621,0,7791,6170,43.4662,-110.7864,All Clear,Dry,2020-06-08 08:28:07
1592,Grand Teton,7075925,KC To Josie's Ridge Connector #4032A,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075925/kc-to-josies-ridge-connector-4032a,,,,,0.1,6,-6,6215,6209,43.466,-110.7863,Unknown,,1970-01-01 00:00:00
1593,Grand Teton,7075861,Cache Creek Sidewalk #4034,Trail,Needs Summary,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075861/cache-creek-sidewalk-4034,,,,,1.5,294,-33,6716,6435,43.4681,-110.7348,Unknown,,1970-01-01 00:00:00
1594,Grand Teton,7075926,Kellys Trail #4027A,Trail,Needs Summary,black,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075926/kellys-trail-4027a,,,,,0.7,420,-102,6568,6192,43.4659,-110.7868,Unknown,,1970-01-01 00:00:00
1595,Grand Teton,7075981,Crabtree Connector,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075981/crabtree-connector,,,,,0.1,0,-1,6146,6145,43.4665,-110.7886,Unknown,,1970-01-01 00:00:00
1596,Grand Teton,7075875,Lloyds Cut #4035B,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075875/lloyds-cut-4035b,,,,,0.1,2,-41,6736,6695,43.4646,-110.7381,Unknown,,1970-01-01 00:00:00
1597,Grand Teton,7068842,Snake River Dike (Emily's Pond Levee Trail),Trail,A flat trail on the gravel road on top of the Snake River dike.,green,5.0,1,"Wilson, Wyoming",https://www.hikingproject.com/trail/7068842/snake-river-dike-emilys-pond-levee-trail,https://cdn2.apstatic.com/photos/hike/7053899_sqsmall_1555704376.jpg,https://cdn2.apstatic.com/photos/hike/7053899_small_1555704376.jpg,https://cdn2.apstatic.com/photos/hike/7053899_smallMed_1555704376.jpg,https://cdn2.apstatic.com/photos/hike/7053899_medium_1555704376.jpg,2.4,52,-14,6216,6171,43.4993,-110.8366,Unknown,,1970-01-01 00:00:00
1598,Grand Teton,7075993,Path 22,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075993/path-22,,,,,0.0,7,0,6169,6161,43.4785,-110.8087,Unknown,,1970-01-01 00:00:00
1599,Grand Teton,7076472,Horsetail #4090,Trail,Needs Summary,black,0.0,0,"Jackson, Wyoming",https://www.hikingproject.com/trail/7076472/horsetail-4090,,,,,10.5,2581,-2334,8978,6937,43.6358,-110.4972,Unknown,,1970-01-01 00:00:00
1600,Grand Teton,7075971,Indian Springs Connector,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075971/indian-springs-connector,,,,,0.0,10,0,6168,6157,43.4789,-110.8109,Unknown,,1970-01-01 00:00:00
1601,Grand Teton,7075992,Indian Springs Grand Loop,Trail,Needs Summary,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075992/indian-springs-grand-loop,,,,,1.3,4,-27,6155,6133,43.4789,-110.8109,Unknown,,1970-01-01 00:00:00
1602,Grand Teton,7000388,Signal Mountain Cutoff,Trail,"A lesser-used option to the Signal Mountain Trail, this cutoff passes some small ponds.",blue,3.0,1,"Yellowstone South Entrance, Wyoming",https://www.hikingproject.com/trail/7000388/signal-mountain-cutoff,,,,,1.5,66,-102,7031,6966,43.8385,-110.5845,Unknown,,1970-01-01 00:00:00
1603,Grand Teton,7075889,Woods Canyon Connector #4045A,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075889/woods-canyon-connector-4045a,,,,,0.5,218,0,6674,6456,43.4656,-110.7318,Unknown,,1970-01-01 00:00:00
1604,Grand Teton,7075994,Journeys School Path 22,Trail,Needs Summary,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075994/journeys-school-path-22,,,,,0.5,18,-11,6184,6169,43.4821,-110.816,Unknown,,1970-01-01 00:00:00
1605,Grand Teton,7040872,Ferrin's Trail #4037A,Trail,Great switchback ascent/descent that originates from the Hagen singletrack.,blue,4.7,3,"Jackson, Wyoming",https://www.hikingproject.com/trail/7040872/ferrins-trail-4037a,,,,,3.4,1220,-28,7661,6469,43.4648,-110.7323,Unknown,,1970-01-01 00:00:00
1606,Grand Teton,7075860,Cache Creek Sidewalk To Trailhead Connector #4045C,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075860/cache-creek-sidewalk-to-trailhead-connector-4045c,,,,,0.1,0,-42,6518,6475,43.4657,-110.73,Unknown,,1970-01-01 00:00:00
1607,Grand Teton,7040873,Hagen Highway Trail #4035,Trail,A simple connector following an old roadbed.,blue,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7040873/hagen-highway-trail-4035,,,,,1.3,351,-9,6860,6517,43.4642,-110.7314,Minor Issues,Some Mud,2020-05-24 13:56:01
1608,Grand Teton,7075987,Centennial Path Access,Connector,,green,3.0,1,"Wilson, Wyoming",https://www.hikingproject.com/trail/7075987/centennial-path-access,,,,,0.0,0,0,6170,6170,43.5026,-110.8468,Unknown,,1970-01-01 00:00:00
1609,Grand Teton,7075857,Cache Creek Boardwalk #4045B,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075857/cache-creek-boardwalk-4045b,,,,,0.1,10,-1,6480,6470,43.4649,-110.7297,Unknown,,1970-01-01 00:00:00
1610,Grand Teton,7075990,Path 22 Grand Loop,Trail,Needs Summary,green,3.0,1,"Wilson, Wyoming",https://www.hikingproject.com/trail/7075990/path-22-grand-loop,,,,,4.5,113,-117,6220,6160,43.5024,-110.8466,Unknown,,1970-01-01 00:00:00
1611,Grand Teton,7075859,Cache Creek Sidewalk Trailhead Connector To Cache Creek Road Connector #4045C,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075859/cache-creek-sidewalk-trailhead-connector-to-cache-creek-road-connector-4045c,,,,,0.0,0,-4,6478,6475,43.4647,-110.7291,Unknown,,1970-01-01 00:00:00
1612,Grand Teton,7075928,River Trail #4036,Trail,Needs Summary,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075928/river-trail-4036,,,,,0.4,91,-30,6568,6492,43.4639,-110.7295,Unknown,,1970-01-01 00:00:00
1613,Grand Teton,7075972,Flat Creek Tunnel Connector,Connector,,green,3.0,1,"South Park, Wyoming",https://www.hikingproject.com/trail/7075972/flat-creek-tunnel-connector,,,,,0.0,0,-1,6130,6129,43.4615,-110.7932,Unknown,,1970-01-01 00:00:00
1614,Grand Teton,7075943,Bar Y Connector,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075943/bar-y-connector,,,,,0.2,0,-18,6209,6191,43.4826,-110.8224,Unknown,,1970-01-01 00:00:00
1615,Grand Teton,7075947,Centennial Path Connector,Connector,,green,3.0,1,"Wilson, Wyoming",https://www.hikingproject.com/trail/7075947/centennial-path-connector,,,,,0.1,0,-4,6170,6166,43.5026,-110.8504,Unknown,,1970-01-01 00:00:00
1616,Grand Teton,7000401,Hermitage Point Cutoff,Connector,,green,3.0,1,"Yellowstone South Entrance, Wyoming",https://www.hikingproject.com/trail/7000401/hermitage-point-cutoff,,,,,0.4,27,-3,6846,6819,43.8748,-110.6264,Unknown,,1970-01-01 00:00:00
1617,Grand Teton,7075944,Skyline Connector,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075944/skyline-connector,,,,,0.0,2,0,6194,6191,43.4835,-110.8259,Unknown,,1970-01-01 00:00:00
1618,Grand Teton,7076492,Horsetail-Slate Connector #4208,Trail,Needs Summary,black,0.0,0,"Colter Bay Village, Wyoming",https://www.hikingproject.com/trail/7076492/horsetail-slate-connector-4208,,,,,2.6,488,-1221,8859,7638,43.6584,-110.4561,Unknown,,1970-01-01 00:00:00
1619,Grand Teton,7075945,Indian Springs Connector,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075945/indian-springs-connector,,,,,0.0,0,0,6135,6134,43.4693,-110.8076,Unknown,,1970-01-01 00:00:00
1620,Grand Teton,7076458,Aspen Creek #4086,Trail,Needs Summary,black,0.0,0,"Colter Bay Village, Wyoming",https://www.hikingproject.com/trail/7076458/aspen-creek-4086,,,,,3.2,1536,0,9178,7642,43.6823,-110.4228,Unknown,,1970-01-01 00:00:00
1621,Grand Teton,7075949,Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075949/connector,,,,,0.0,0,-3,6125,6122,43.4619,-110.7998,Unknown,,1970-01-01 00:00:00
1622,Grand Teton,7075948,Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075948/connector,,,,,0.0,0,0,6125,6125,43.4614,-110.8001,Unknown,,1970-01-01 00:00:00
1623,Grand Teton,7000392,Hermitage Point Spur,Connector,,green,4.0,1,"Yellowstone South Entrance, Wyoming",https://www.hikingproject.com/trail/7000392/hermitage-point-spur,,,,,0.4,39,-34,6819,6780,43.8877,-110.6394,Unknown,,1970-01-01 00:00:00
1624,Grand Teton,7075872,Leeks Canyon Road #40452A,Trail,Needs Summary,black,3.0,1,"South Park, Wyoming",https://www.hikingproject.com/trail/7075872/leeks-canyon-road-40452a,,,,,2.2,1552,0,7795,6244,43.4526,-110.7884,Unknown,,1970-01-01 00:00:00
1625,Grand Teton,7075950,Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075950/connector,,,,,0.0,8,0,6137,6129,43.4632,-110.803,Unknown,,1970-01-01 00:00:00
1626,Grand Teton,7076016,Garaman Path Grand Loop,Trail,Needs Summary,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7076016/garaman-path-grand-loop,,,,,1.2,50,-10,6165,6123,43.4592,-110.7978,Unknown,,1970-01-01 00:00:00
1627,Grand Teton,7075946,Indian Springs Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075946/indian-springs-connector,,,,,0.0,2,0,6136,6134,43.4659,-110.8074,Unknown,,1970-01-01 00:00:00
1628,Grand Teton,7076020,Cottonwood Path Grand Loop,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7076020/cottonwood-path-grand-loop,,,,,0.3,4,-9,6132,6124,43.4644,-110.8053,Unknown,,1970-01-01 00:00:00
1629,Grand Teton,7000587,Swan Lake Trail,Connector,,greenBlue,4.0,1,"Yellowstone South Entrance, Wyoming",https://www.hikingproject.com/trail/7000587/swan-lake-trail,https://cdn2.apstatic.com/photos/hike/7018602_sqsmall_1554831166.jpg,https://cdn2.apstatic.com/photos/hike/7018602_small_1554831166.jpg,https://cdn2.apstatic.com/photos/hike/7018602_smallMed_1554831166.jpg,https://cdn2.apstatic.com/photos/hike/7018602_medium_1554831166.jpg,1.2,27,-29,6815,6786,43.8845,-110.6328,Unknown,,1970-01-01 00:00:00
1630,Grand Teton,7000390,Hermitage Point Trail,Trail,A one of a kind trail on an untouched peninsula.,blue,4.5,2,"Yellowstone South Entrance, Wyoming",https://www.hikingproject.com/trail/7000390/hermitage-point-trail,https://cdn2.apstatic.com/photos/hike/7018602_sqsmall_1554831166.jpg,https://cdn2.apstatic.com/photos/hike/7018602_small_1554831166.jpg,https://cdn2.apstatic.com/photos/hike/7018602_smallMed_1554831166.jpg,https://cdn2.apstatic.com/photos/hike/7018602_medium_1554831166.jpg,6.8,295,-292,6866,6784,43.8845,-110.6328,Unknown,,1970-01-01 00:00:00
1631,Grand Teton,7076014,Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7076014/connector,,,,,0.1,0,-5,6126,6121,43.4594,-110.7999,Unknown,,1970-01-01 00:00:00
1632,Grand Teton,7075997,Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075997/connector,,,,,0.0,0,-1,6127,6126,43.4616,-110.8033,Unknown,,1970-01-01 00:00:00
1633,Grand Teton,7000391,Hermitage Point Cutoff,Connector,,green,3.0,1,"Yellowstone South Entrance, Wyoming",https://www.hikingproject.com/trail/7000391/hermitage-point-cutoff,,,,,0.5,21,-17,6818,6797,43.8929,-110.6431,Unknown,,1970-01-01 00:00:00
1634,Grand Teton,7075996,Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075996/connector,,,,,0.2,2,0,6125,6123,43.4585,-110.8,Unknown,,1970-01-01 00:00:00
1635,Grand Teton,7076015,Connector,Trail,Needs Summary,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7076015/connector,,,,,1.1,7,-9,6129,6120,43.461,-110.8047,Unknown,,1970-01-01 00:00:00
1636,Grand Teton,7075952,Centennial Path Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075952/centennial-path-connector,,,,,0.0,0,-1,6127,6126,43.4617,-110.8058,Unknown,,1970-01-01 00:00:00
1637,Grand Teton,7075955,Cottonwood Park Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075955/cottonwood-park-connector,,,,,0.0,2,0,6133,6131,43.4609,-110.8064,Unknown,,1970-01-01 00:00:00
1638,Grand Teton,7076001,Range View Park Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7076001/range-view-park-connector,,,,,0.3,7,-5,6134,6128,43.4623,-110.8089,All Clear,Dry,2020-05-14 14:24:05
1639,Grand Teton,7075995,Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075995/connector,,,,,0.0,0,0,6124,6124,43.4582,-110.8031,Unknown,,1970-01-01 00:00:00
1640,Grand Teton,7075957,Cottonwood Park Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075957/cottonwood-park-connector,,,,,0.0,0,-1,6131,6129,43.4595,-110.805,Unknown,,1970-01-01 00:00:00
1641,Grand Teton,7075855,Bridge 2 Connector #4045D,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075855/bridge-2-connector-4045d,,,,,0.1,0,-3,6610,6607,43.4599,-110.7186,Unknown,,1970-01-01 00:00:00
1642,Grand Teton,7075956,Cottonwood Park Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075956/cottonwood-park-connector,,,,,0.1,2,-1,6131,6129,43.4597,-110.8058,Unknown,,1970-01-01 00:00:00
1643,Grand Teton,7075954,Cottonwood Park Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075954/cottonwood-park-connector,,,,,0.1,7,-2,6130,6124,43.459,-110.8053,Unknown,,1970-01-01 00:00:00
1644,Grand Teton,7000586,Jackson Lake Overlook Trail,Trail,To be writtenTo be written,blue,4.0,1,"Yellowstone South Entrance, Wyoming",https://www.hikingproject.com/trail/7000586/jackson-lake-overlook-trail,https://cdn2.apstatic.com/photos/hike/7018602_sqsmall_1554831166.jpg,https://cdn2.apstatic.com/photos/hike/7018602_small_1554831166.jpg,https://cdn2.apstatic.com/photos/hike/7018602_smallMed_1554831166.jpg,https://cdn2.apstatic.com/photos/hike/7018602_medium_1554831166.jpg,1.2,82,-77,6847,6785,43.8958,-110.6423,Unknown,,1970-01-01 00:00:00
1645,Grand Teton,7000396,Hermitage Point Connector,Connector,,blue,0.0,0,"Yellowstone South Entrance, Wyoming",https://www.hikingproject.com/trail/7000396/hermitage-point-connector,,,,,0.5,49,-39,6852,6803,43.8958,-110.6423,Unknown,,1970-01-01 00:00:00
1646,Grand Teton,7000397,Hermitage Point Spur,Connector,,green,0.0,0,"Yellowstone South Entrance, Wyoming",https://www.hikingproject.com/trail/7000397/hermitage-point-spur,https://cdn2.apstatic.com/photos/hike/7000637_sqsmall_1554159469.jpg,https://cdn2.apstatic.com/photos/hike/7000637_small_1554159469.jpg,https://cdn2.apstatic.com/photos/hike/7000637_smallMed_1554159469.jpg,https://cdn2.apstatic.com/photos/hike/7000637_medium_1554159469.jpg,0.2,8,-20,6800,6781,43.8958,-110.6423,Unknown,,1970-01-01 00:00:00
1647,Grand Teton,7075951,Blair Path Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075951/blair-path-connector,,,,,0.3,2,-5,6127,6124,43.4632,-110.8113,Unknown,,1970-01-01 00:00:00
1648,Grand Teton,7075953,Cottonwood Park Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075953/cottonwood-park-connector,,,,,0.1,6,0,6134,6129,43.4597,-110.8067,Unknown,,1970-01-01 00:00:00
1649,Grand Teton,7000394,Lakeshore Spur,Connector,,green,0.0,0,"Yellowstone South Entrance, Wyoming",https://www.hikingproject.com/trail/7000394/lakeshore-spur,,,,,0.2,0,-3,6779,6776,43.9006,-110.6476,Unknown,,1970-01-01 00:00:00
1650,Grand Teton,7075958,Cottonwood-Range Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075958/cottonwood-range-connector,,,,,0.0,0,0,6132,6131,43.4603,-110.8086,Unknown,,1970-01-01 00:00:00
1651,Grand Teton,7075975,Wilson Path,Connector,,green,3.0,1,"Wilson, Wyoming",https://www.hikingproject.com/trail/7075975/wilson-path,,,,,0.3,2,-1,6165,6162,43.5036,-110.8687,Unknown,,1970-01-01 00:00:00
1652,Grand Teton,7075887,Wiggle Connector #4045E,Connector,,green,3.0,1,"Jackson, Wyoming",https://www.hikingproject.com/trail/7075887/wiggle-connector-4045e,,,,,0.3,0,-121,6828,6707,43.4608,-110.7136,Unknown,,1970-01-01 00:00:00
1653,Grand Teton,7075999,Range View Park Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7075999/range-view-park-connector,,,,,0.0,0,-2,6129,6128,43.4604,-110.8105,Unknown,,1970-01-01 00:00:00
1654,Grand Teton,7076000,Range View Park Connector,Connector,,green,3.0,1,"Rafter J Ranch, Wyoming",https://www.hikingproject.com/trail/7076000/range-view-park-connector,,,,,0.1,5,-2,6129,6125,43.4614,-110.812,Unknown,,1970-01-01 00:00:00
1655,Grand Teton,7075959,Centennial Path Connector,Connector,,green,3.0,1,"Wilson, Wyoming",https://www.hikingproject.com/trail/7075959/centennial-path-connector,,,,,0.0,0,0,6165,6165,43.4997,-110.865,Unknown,,1970-01-01 00:00:00
1656,Grand Teton,7000422,Teton Crest Trail - South,Trail,Needs Adoption!,blueBlack,4.0,2,"Moose Wilson Road, Wyoming",https://www.hikingproject.com/trail/7000422/teton-crest-trail-south,,,,,4.7,1132,-1054,9554,8617,43.548,-110.932,Unknown,,1970-01-01 00:00:00
